dates,state,confirmed,tested,deceased,recovered,vaccinated,population
2020-06-18,AP,425,13923,2,131,0,52221000
2020-06-19,AP,465,17609,4,133,0,52221000
2020-06-20,AP,491,22371,5,206,0,52221000
2020-06-21,AP,477,24451,5,196,0,52221000
2020-06-22,AP,443,16720,5,128,0,52221000
2020-06-23,AP,462,20639,8,157,0,52221000
2020-07-26,AR,32,1697,0,77,0,1504000
2020-07-27,AR,81,4226,0,69,0,1504000
2020-07-28,AR,91,4250,0,43,0,1504000
2020-07-29,AR,80,4705,0,60,0,1504000
2020-07-30,AR,74,4891,0,150,0,1504000
2020-07-31,AR,107,4235,0,91,0,1504000
2020-08-01,AR,83,4423,0,51,0,1504000
2020-08-02,AR,24,2743,0,27,0,1504000
2020-08-03,AR,60,2196,0,67,0,1504000
2020-08-04,AR,32,2138,0,42,0,1504000
2020-08-05,AR,65,2618,0,105,0,1504000
2020-07-17,AN,4,194,0,9,0,397000
2020-07-18,AN,4,250,0,3,0,397000
2020-07-19,AN,15,233,0,0,0,397000
2020-07-20,AN,4,397,0,6,0,397000
2020-07-21,AN,5,341,0,8,0,397000
2020-07-22,AN,9,401,0,4,0,397000
2020-07-23,AN,19,267,0,7,0,397000
2020-07-24,AN,19,433,0,4,0,397000
2020-07-25,AN,31,222,0,2,0,397000
2020-07-26,AN,28,84,0,4,0,397000
2020-07-27,AN,20,499,1,12,0,397000
2020-07-19,GJ,965,11825,20,877,0,67936000
2020-07-20,GJ,998,12867,20,777,0,67936000
2020-07-21,GJ,1026,13693,34,744,0,67936000
2020-07-22,GJ,1020,14024,28,837,0,67936000
2020-07-23,GJ,1078,14855,28,718,0,67936000
2020-07-24,GJ,1068,15157,26,872,0,67936000
2020-07-25,GJ,1081,13944,22,782,0,67936000
2020-07-26,GJ,1110,21708,21,753,0,67936000
2020-07-27,GJ,1052,25474,22,1015,0,67936000
2020-07-28,GJ,1108,22248,24,1032,0,67936000
2020-07-29,GJ,1144,22914,24,783,0,67936000
2020-08-07,AS,2679,58531,6,1585,0,34293000
2020-08-08,AS,2218,54845,8,1782,0,34293000
2020-08-09,AS,1123,24492,5,1734,0,34293000
2020-08-10,AS,2900,60425,6,1261,0,34293000
2020-08-11,AS,2669,52062,4,1487,0,34293000
2020-08-12,AS,4593,143109,6,2136,0,34293000
2020-08-13,AS,2796,61318,8,2174,0,34293000
2020-08-14,AS,2706,49603,6,2310,0,34293000
2020-08-15,AS,1057,20805,7,1593,0,34293000
2020-08-16,AS,1317,20367,7,1929,0,34293000
2020-08-17,AS,2792,49510,8,1519,0,34293000
2020-07-26,HP,127,2450,1,25,0,7300000
2020-07-27,HP,94,1903,0,18,0,7300000
2020-07-28,HP,60,2645,0,18,0,7300000
2020-07-29,HP,73,2704,0,98,0,7300000
2020-07-30,HP,103,2663,0,55,0,7300000
2020-07-31,HP,58,2536,0,72,0,7300000
2020-08-01,HP,70,2843,0,43,0,7300000
2020-08-02,HP,69,2189,0,57,0,7300000
2020-08-03,HP,115,1388,0,99,0,7300000
2020-08-04,HP,61,1384,0,52,0,7300000
2020-08-05,HP,37,3146,0,52,0,7300000
2020-08-06,HP,131,2433,0,103,0,7300000
2020-08-10,JH,630,6854,12,750,0,37403000
2020-08-11,JH,683,7131,5,807,0,37403000
2020-08-12,JH,788,7757,8,1642,0,37403000
2020-08-13,JH,693,8955,7,816,0,37403000
2020-08-14,JH,1175,31259,15,665,0,37403000
2020-08-15,JH,547,5902,5,503,0,37403000
2020-08-16,JH,552,7527,15,566,0,37403000
2020-08-17,JH,843,18258,11,601,0,37403000
2020-08-18,JH,1266,29000,10,361,0,37403000
2020-08-19,JH,967,13150,13,857,0,37403000
2020-12-03,GA,124,1890,3,119,0,1540000
2020-12-04,GA,94,1297,0,124,0,1540000
2020-12-05,GA,115,2093,1,118,0,1540000
2020-12-06,GA,112,1143,1,131,0,1540000
2020-12-07,GA,90,1575,3,154,0,1540000
2020-12-08,GA,159,2142,0,146,0,1540000
2020-12-09,GA,101,1610,2,132,0,1540000
2020-12-10,GA,95,1502,0,159,0,1540000
2020-12-11,GA,104,1644,0,130,0,1540000
2020-12-12,GA,70,2069,2,144,0,1540000
2020-12-13,GA,57,803,1,101,0,1540000
2020-10-19,DN,2,329,0,13,0,959000
2020-10-20,DN,9,274,0,13,0,959000
2020-10-21,DN,13,0,0,8,0,959000
2020-10-22,DN,6,0,0,1,0,959000
2020-10-23,DN,6,0,0,3,0,959000
2020-10-24,DN,4,0,0,4,0,959000
2020-10-25,DN,3,0,0,2,0,959000
2020-10-26,DN,0,0,0,1,0,959000
2020-10-27,DN,3,0,0,5,0,959000
2020-10-28,DN,6,0,0,3,0,959000
2020-10-29,DN,6,0,0,8,0,959000
2020-10-30,DN,5,0,0,5,0,959000
2020-08-12,HR,797,15070,3,612,0,28672000
2020-08-13,HR,793,14945,8,792,0,28672000
2020-08-14,HR,797,15725,7,862,0,28672000
2020-08-15,HR,796,12968,10,591,0,28672000
2020-08-16,HR,743,13945,10,662,0,28672000
2020-08-17,HR,887,10335,12,1009,0,28672000
2020-08-18,HR,896,12701,7,688,0,28672000
2020-08-19,HR,994,21801,10,758,0,28672000
2020-08-20,HR,996,21618,11,737,0,28672000
2020-08-21,HR,1203,15691,7,620,0,28672000
2020-08-22,HR,1161,18196,12,600,0,28672000
2020-09-25,DL,3827,59134,24,4061,0,19814000
2020-09-26,DL,3372,57688,46,4476,0,19814000
2020-09-27,DL,3292,51416,42,3739,0,19814000
2020-09-28,DL,1984,36302,37,4052,0,19814000
2020-09-29,DL,3227,59102,48,2778,0,19814000
2020-09-30,DL,3390,59807,41,3965,0,19814000
2020-10-01,DL,3037,55423,40,3167,0,19814000
2020-10-02,DL,2920,56258,37,3171,0,19814000
2020-10-03,DL,2258,39306,34,3440,0,19814000
2020-10-04,DL,2683,50832,38,3126,0,19814000
2020-10-05,DL,1947,35593,32,3588,0,19814000
2020-06-22,BR,228,6550,1,136,0,119520000
2020-06-23,BR,157,5925,2,260,0,119520000
2020-06-24,BR,223,5702,1,79,0,119520000
2020-06-25,BR,215,6634,1,374,0,119520000
2020-06-26,BR,190,7906,0,189,0,119520000
2020-06-27,BR,302,8742,2,261,0,119520000
2020-06-28,BR,244,7447,4,226,0,119520000
2020-06-29,BR,394,6827,1,218,0,119520000
2020-06-30,BR,369,8231,5,170,0,119520000
2020-07-01,BR,217,7799,5,267,0,119520000
2020-07-02,BR,478,7291,5,183,0,119520000
2020-06-14,CT,121,2341,3,88,0,28724000
2020-06-15,CT,44,3277,0,124,0,28724000
2020-06-16,CT,69,2890,0,91,0,28724000
2020-06-17,CT,80,3551,0,165,0,28724000
2020-06-18,CT,82,2716,0,103,0,28724000
2020-06-19,CT,72,4194,1,103,0,28724000
2020-06-20,CT,116,3460,1,63,0,28724000
2020-06-21,CT,121,2263,0,53,0,28724000
2020-06-22,CT,47,3485,1,66,0,28724000
2020-06-23,CT,83,4022,0,40,0,28724000
2020-06-24,CT,34,3647,0,74,0,28724000
2020-09-04,CH,203,565,5,222,0,1179000
2020-09-05,CH,234,797,1,185,0,1179000
2020-09-06,CH,261,919,2,149,0,1179000
2020-09-07,CH,232,791,3,295,0,1179000
2020-09-08,CH,377,991,1,226,0,1179000
2020-09-09,CH,332,4370,2,180,0,1179000
2020-09-10,CH,283,2261,3,191,0,1179000
2020-09-11,CH,305,1635,3,269,0,1179000
2020-09-12,CH,250,1970,6,264,0,1179000
2020-09-13,CH,449,2145,1,306,0,1179000
2020-09-14,CH,254,2267,5,130,0,1179000
2020-09-15,CH,347,2653,1,202,0,1179000
2020-06-24,AP,497,36047,10,187,0,52221000
2020-06-25,AP,553,19085,7,209,0,52221000
2020-06-26,AP,605,22305,10,208,0,52221000
2020-06-27,AP,796,24458,11,284,0,52221000
2020-06-28,AP,813,25778,12,428,0,52221000
2020-06-29,AP,793,30216,11,324,0,52221000
2020-06-30,AP,704,18114,7,279,0,52221000
2020-07-01,AP,657,28239,6,477,0,52221000
2020-07-02,AP,845,14284,5,325,0,52221000
2020-07-03,AP,837,38898,8,319,0,52221000
2020-07-04,AP,765,24962,12,376,0,52221000
2020-08-06,AR,93,2750,0,35,0,1504000
2020-08-07,AR,101,3214,0,81,0,1504000
2020-08-08,AR,68,2886,0,104,0,1504000
2020-08-09,AR,38,1959,0,52,0,1504000
2020-08-10,AR,76,3071,0,110,0,1504000
2020-08-11,AR,96,2826,0,42,0,1504000
2020-08-12,AR,103,3069,0,25,0,1504000
2020-08-13,AR,82,3124,1,59,0,1504000
2020-08-14,AR,95,2489,1,32,0,1504000
2020-08-15,AR,51,1483,0,21,0,1504000
2020-08-16,AR,43,1932,0,37,0,1504000
2020-07-28,AN,25,377,0,4,0,397000
2020-07-29,AN,65,292,1,5,0,397000
2020-07-30,AN,42,398,1,0,0,397000
2020-07-31,AN,78,423,2,13,0,397000
2020-08-01,AN,88,270,2,12,0,397000
2020-08-02,AN,98,272,1,16,0,397000
2020-08-03,AN,96,454,2,21,0,397000
2020-08-04,AN,98,458,2,14,0,397000
2020-08-05,AN,99,334,2,49,0,397000
2020-08-06,AN,96,690,2,29,0,397000
2020-08-07,AN,99,399,3,70,0,397000
2020-08-08,AN,129,158,1,75,0,397000
2020-07-30,GJ,1159,25067,22,879,0,67936000
2020-07-31,GJ,1153,26704,23,833,0,67936000
2020-08-01,GJ,1136,26303,24,875,0,67936000
2020-08-02,GJ,1101,23255,22,805,0,67936000
2020-08-03,GJ,1009,19769,22,974,0,67936000
2020-08-04,GJ,1020,20735,25,898,0,67936000
2020-08-05,GJ,1073,24374,23,1046,0,67936000
2020-08-06,GJ,1034,24569,27,917,0,67936000
2020-08-07,GJ,1074,26591,22,1370,0,67936000
2020-08-08,GJ,1101,26272,23,1135,0,67936000
2020-08-09,GJ,1078,30985,25,1311,0,67936000
2020-08-18,AS,2534,44416,6,1560,0,34293000
2020-08-19,AS,2116,40389,10,2054,0,34293000
2020-08-20,AS,1735,34376,8,2772,0,34293000
2020-08-21,AS,1856,36180,6,2476,0,34293000
2020-08-22,AS,1560,23040,7,2045,0,34293000
2020-08-23,AS,1272,18435,8,3259,0,34293000
2020-08-24,AS,1879,28670,10,2190,0,34293000
2020-08-25,AS,1973,34307,8,1724,0,34293000
2020-08-26,AS,2179,36225,14,2148,0,34293000
2020-08-27,AS,2036,35395,4,2345,0,34293000
2020-08-28,AS,2560,40102,8,1763,0,34293000
2020-08-07,HP,103,2695,0,89,0,7300000
2020-08-08,HP,114,2163,0,127,0,7300000
2020-08-09,HP,107,2101,1,100,0,7300000
2020-08-10,HP,92,973,2,24,0,7300000
2020-08-11,HP,34,2374,1,68,0,7300000
2020-08-12,HP,139,2695,0,89,0,7300000
2020-08-13,HP,180,1447,1,73,0,7300000
2020-08-14,HP,58,2681,0,116,0,7300000
2020-08-15,HP,119,2409,0,81,0,7300000
2020-08-16,HP,163,949,0,88,0,7300000
2020-08-17,HP,18,1333,0,114,0,7300000
2020-08-20,JH,638,7515,8,754,0,37403000
2020-08-21,JH,1258,16164,11,1052,0,37403000
2020-08-22,JH,907,13554,13,814,0,37403000
2020-08-23,JH,1075,13148,8,950,0,37403000
2020-08-24,JH,940,13985,17,889,0,37403000
2020-08-25,JH,1056,19833,12,725,0,37403000
2020-08-26,JH,1137,43268,15,736,0,37403000
2020-08-27,JH,1365,29655,15,633,0,37403000
2020-08-28,JH,1137,31309,12,1019,0,37403000
2020-08-29,JH,1299,25683,9,1078,0,37403000
2020-08-30,JH,1323,25598,12,1232,0,37403000
2020-12-14,GA,112,1521,1,147,0,1540000
2020-12-15,GA,92,1709,3,124,0,1540000
2020-12-16,GA,91,1758,3,104,0,1540000
2020-12-17,GA,88,1665,3,89,0,1540000
2020-12-18,GA,104,1474,2,116,0,1540000
2020-12-19,GA,127,1609,0,110,0,1540000
2020-12-20,GA,88,966,3,91,0,1540000
2020-12-21,GA,79,1460,2,108,0,1540000
2020-12-22,GA,96,1888,2,88,0,1540000
2020-12-23,GA,125,1793,2,70,0,1540000
2020-12-24,GA,90,1677,1,88,0,1540000
2020-10-31,DN,3,0,0,13,0,959000
2020-11-01,DN,2,0,0,4,0,959000
2020-11-02,DN,4,0,0,8,0,959000
2020-11-03,DN,0,0,0,2,0,959000
2020-11-04,DN,4,0,0,2,0,959000
2020-11-05,DN,4,0,0,2,0,959000
2020-11-06,DN,5,0,0,3,0,959000
2020-11-07,DN,1,0,0,6,0,959000
2020-11-08,DN,0,0,0,7,0,959000
2020-11-09,DN,0,0,0,3,0,959000
2020-11-10,DN,1,0,0,4,0,959000
2020-08-23,HR,1096,19533,6,809,0,28672000
2020-08-24,HR,1074,18890,10,583,0,28672000
2020-08-25,HR,1148,18594,10,1091,0,28672000
2020-08-26,HR,1397,23743,11,1117,0,28672000
2020-08-27,HR,1293,25665,12,1077,0,28672000
2020-08-28,HR,1298,24874,15,1020,0,28672000
2020-08-29,HR,1391,27769,9,1001,0,28672000
2020-08-30,HR,1295,26241,12,909,0,28672000
2020-08-31,HR,1450,20053,7,1052,0,28672000
2020-09-01,HR,1694,22652,17,1163,0,28672000
2020-09-02,HR,1792,23022,15,1040,0,28672000
2020-10-06,DL,2676,53591,39,2997,0,19814000
2020-10-07,DL,2871,51505,35,3370,0,19814000
2020-10-08,DL,2726,53322,37,2643,0,19814000
2020-10-09,DL,2860,49135,39,3098,0,19814000
2020-10-10,DL,2866,49736,48,2766,0,19814000
2020-10-11,DL,2780,48753,29,3057,0,19814000
2020-10-12,DL,1849,35947,40,2975,0,19814000
2020-10-13,DL,3036,54957,45,2036,0,19814000
2020-10-14,DL,3324,56950,44,2867,0,19814000
2020-10-15,DL,3483,55891,26,2755,0,19814000
2020-10-16,DL,3428,58145,22,3197,0,19814000
2020-07-03,BR,426,7187,6,217,0,119520000
2020-07-04,BR,349,7930,4,277,0,119520000
2020-07-05,BR,403,6799,2,277,0,119520000
2020-07-06,BR,280,6213,7,249,0,119520000
2020-07-07,BR,388,5168,1,324,0,119520000
2020-07-08,BR,749,6277,2,203,0,119520000
2020-07-09,BR,704,8505,9,251,0,119520000
2020-07-10,BR,352,7595,2,459,0,119520000
2020-07-11,BR,706,9108,7,740,0,119520000
2020-07-12,BR,1266,9251,7,962,0,119520000
2020-07-13,BR,1116,9129,9,411,0,119520000
2020-07-14,BR,1432,10018,9,655,0,119520000
2020-06-25,CT,37,4690,0,128,0,28724000
2020-06-26,CT,89,2738,1,156,0,28724000
2020-06-27,CT,65,8046,0,52,0,28724000
2020-06-28,CT,84,1652,0,125,0,28724000
2020-06-29,CT,101,1860,0,88,0,28724000
2020-06-30,CT,63,4264,0,100,0,28724000
2020-07-01,CT,82,3012,1,53,0,28724000
2020-07-02,CT,73,2994,0,59,0,28724000
2020-07-03,CT,52,10898,0,52,0,28724000
2020-07-04,CT,96,2228,0,112,0,28724000
2020-07-05,CT,46,2854,0,52,0,28724000
2020-09-16,CH,366,2119,5,181,0,1179000
2020-09-17,CH,288,1189,5,379,0,1179000
2020-09-18,CH,260,1258,4,353,0,1179000
2020-09-19,CH,290,1374,6,351,0,1179000
2020-09-20,CH,286,2523,4,372,0,1179000
2020-09-21,CH,216,1791,3,273,0,1179000
2020-09-22,CH,248,2395,4,383,0,1179000
2020-09-23,CH,180,1250,10,255,0,1179000
2020-09-24,CH,242,1258,7,293,0,1179000
2020-09-25,CH,244,1481,1,335,0,1179000
2020-09-26,CH,168,1643,0,260,0,1179000
2020-07-05,AP,998,20567,14,414,0,52221000
2020-07-06,AP,1322,16712,7,498,0,52221000
2020-08-17,AR,40,2500,0,85,0,1504000
2020-08-18,AR,134,2960,0,56,0,1504000
2020-08-09,AN,139,30,0,148,0,397000
2020-08-10,AN,135,243,0,61,0,397000
2020-08-10,GJ,1056,29604,20,1138,0,67936000
2020-08-11,GJ,1118,41647,23,1140,0,67936000
2020-08-12,GJ,1152,50124,18,977,0,67936000
2020-08-13,GJ,1092,50817,18,1046,0,67936000
2020-08-29,AS,2427,36839,3,1440,0,34293000
2020-08-30,AS,1980,34102,7,1417,0,34293000
2020-08-31,AS,3266,44948,10,1531,0,34293000
2020-09-01,AS,2684,37066,9,1434,0,34293000
2020-09-02,AS,3555,47744,8,1834,0,34293000
2020-08-18,HP,61,2867,0,89,0,7300000
2020-08-19,HP,176,2483,2,69,0,7300000
2020-08-20,HP,127,2637,2,93,0,7300000
2020-08-21,HP,190,2132,2,149,0,7300000
2020-08-22,HP,167,2104,4,107,0,7300000
2020-08-31,JH,3221,157430,7,695,0,37403000
2020-09-01,JH,2177,36750,11,1006,0,37403000
2020-09-02,JH,1029,30257,10,1598,0,37403000
2020-09-03,JH,1618,37327,6,1139,0,37403000
2020-09-04,JH,1559,29818,3,1157,0,37403000
2020-09-05,JH,1758,32677,15,2287,0,37403000
2020-09-06,JH,1266,25670,7,1854,0,37403000
2020-09-07,JH,1557,27690,13,1366,0,37403000
2020-09-08,JH,2676,103184,14,1812,0,37403000
2020-09-09,JH,1601,33108,16,1297,0,37403000
2020-09-10,JH,1182,29819,5,1456,0,37403000
2020-12-25,GA,80,1669,0,101,0,1540000
2020-12-26,GA,61,1205,3,87,0,1540000
2020-12-27,GA,72,1329,0,79,0,1540000
2020-12-28,GA,105,1174,3,91,0,1540000
2020-12-29,GA,112,1838,1,116,0,1540000
2020-12-30,GA,97,1961,2,114,0,1540000
2020-12-31,GA,85,1820,2,75,0,1540000
2021-01-01,GA,69,1463,0,78,0,1540000
2021-01-02,GA,95,1620,0,104,0,1540000
2021-01-03,GA,65,1322,2,83,0,1540000
2021-01-04,GA,40,1177,2,88,0,1540000
2020-11-11,DN,0,0,0,2,0,959000
2020-11-12,DN,3,0,0,0,0,959000
2020-11-13,DN,3,0,0,3,0,959000
2020-11-14,DN,4,0,0,3,0,959000
2020-11-15,DN,6,0,0,4,0,959000
2020-11-16,DN,3,0,0,2,0,959000
2020-11-17,DN,3,0,0,1,0,959000
2020-11-18,DN,8,0,0,0,0,959000
2020-11-19,DN,2,0,0,0,0,959000
2020-11-20,DN,9,0,0,1,0,959000
2020-11-21,DN,1,0,0,1,0,959000
2020-09-03,HR,1881,24275,19,1014,0,28672000
2020-09-04,HR,1884,25565,19,1282,0,28672000
2020-09-05,HR,2289,22878,22,1409,0,28672000
2020-09-06,HR,2277,26080,25,1471,0,28672000
2020-09-07,HR,2224,22447,23,1560,0,28672000
2020-09-08,HR,2286,16965,25,1704,0,28672000
2020-09-09,HR,2294,36389,28,1828,0,28672000
2020-09-10,HR,2591,29229,25,1562,0,28672000
2020-09-11,HR,2388,31974,25,1820,0,28672000
2020-09-12,HR,2783,30042,24,2188,0,28672000
2020-10-17,DL,3259,55715,35,3154,0,19814000
2020-10-18,DL,3299,49414,28,2863,0,19814000
2020-10-19,DL,2154,36445,31,2845,0,19814000
2020-10-20,DL,3579,56593,41,2186,0,19814000
2020-10-21,DL,3686,59064,47,3444,0,19814000
2020-10-22,DL,3882,58770,35,2727,0,19814000
2020-10-23,DL,4086,58568,26,3296,0,19814000
2020-10-24,DL,4116,55461,36,3614,0,19814000
2020-10-25,DL,4136,49069,33,3826,0,19814000
2020-10-26,DL,2832,34411,54,3736,0,19814000
2020-10-27,DL,4853,57210,44,2722,0,19814000
2020-07-15,BR,1320,8052,14,514,0,119520000
2020-07-16,BR,1385,10245,10,568,0,119520000
2020-07-17,BR,1742,10273,6,896,0,119520000
2020-07-18,BR,1667,10502,4,774,0,119520000
2020-07-19,BR,1412,10276,2,826,0,119520000
2020-07-20,BR,1076,10118,8,938,0,119520000
2020-07-21,BR,1109,10303,11,1206,0,119520000
2020-07-22,BR,1502,10159,10,1135,0,119520000
2020-07-23,BR,1625,10120,4,1083,0,119520000
2020-07-24,BR,1820,10456,9,1873,0,119520000
2020-07-25,BR,2803,12461,11,1688,0,119520000
2020-07-26,BR,2605,14199,17,1788,0,119520000
2020-07-06,CT,98,2763,0,66,0,28724000
2020-07-07,CT,110,3639,0,84,0,28724000
2020-07-08,CT,111,2900,0,107,0,28724000
2020-07-09,CT,140,4212,1,68,0,28724000
2020-07-10,CT,166,3856,2,125,0,28724000
2020-07-11,CT,65,4926,0,42,0,28724000
2020-07-12,CT,184,4932,2,83,0,28724000
2020-07-13,CT,184,3531,0,49,0,28724000
2020-07-14,CT,114,4038,1,73,0,28724000
2020-07-15,CT,177,4680,0,49,0,28724000
2020-07-16,CT,198,3800,1,127,0,28724000
2020-09-27,CH,173,1763,2,166,0,1179000
2020-09-28,CH,125,1481,6,222,0,1179000
2020-09-29,CH,138,825,5,273,0,1179000
2020-09-30,CH,122,768,4,215,0,1179000
2020-10-01,CH,119,901,2,196,0,1179000
2020-10-02,CH,155,961,5,153,0,1179000
2020-10-03,CH,148,949,3,234,0,1179000
2020-10-04,CH,85,766,2,202,0,1179000
2020-10-05,CH,133,605,3,199,0,1179000
2020-10-06,CH,129,915,3,238,0,1179000
2020-10-07,CH,113,827,2,155,0,1179000
2020-07-07,AP,1178,16238,13,825,0,52221000
2020-07-08,AP,1062,27643,12,1356,0,52221000
2020-07-09,AP,1555,16882,13,1053,0,52221000
2020-07-10,AP,1608,21020,15,1040,0,52221000
2020-07-11,AP,1813,20590,17,1199,0,52221000
2020-07-12,AP,1933,17624,19,1019,0,52221000
2020-07-13,AP,1935,19247,37,1052,0,52221000
2020-07-14,AP,1916,22670,43,1003,0,52221000
2020-07-15,AP,2432,22197,44,911,0,52221000
2020-07-16,AP,2593,22304,40,1015,0,52221000
2020-07-17,AP,2602,20245,42,905,0,52221000
2020-07-18,AP,3963,23872,52,1465,0,52221000
2020-08-19,AR,75,2802,0,73,0,1504000
2020-08-20,AR,116,3044,0,71,0,1504000
2020-08-21,AR,60,2821,0,32,0,1504000
2020-08-22,AR,97,2742,0,103,0,1504000
2020-08-23,AR,40,1971,0,69,0,1504000
2020-08-24,AR,49,2386,0,130,0,1504000
2020-08-25,AR,100,3261,0,81,0,1504000
2020-08-26,AR,143,3579,0,55,0,1504000
2020-08-27,AR,78,2898,0,58,0,1504000
2020-08-28,AR,112,3243,2,88,0,1504000
2020-08-29,AR,132,2532,0,45,0,1504000
2020-08-11,AN,139,109,1,40,0,397000
2020-08-12,AN,136,289,0,80,0,397000
2020-08-13,AN,137,229,1,95,0,397000
2020-08-14,AN,149,156,2,108,0,397000
2020-08-15,AN,120,80,0,96,0,397000
2020-08-16,AN,93,20,4,98,0,397000
2020-08-17,AN,46,443,1,99,0,397000
2020-08-18,AN,84,265,1,96,0,397000
2020-08-19,AN,75,366,0,108,0,397000
2020-08-20,AN,76,184,1,109,0,397000
2020-08-21,AN,67,86,1,106,0,397000
2020-08-14,GJ,1087,51225,15,1083,0,67936000
2020-08-15,GJ,1094,51217,19,1015,0,67936000
2020-08-16,GJ,1120,50560,20,959,0,67936000
2020-08-17,GJ,1033,45540,15,1083,0,67936000
2020-08-18,GJ,1126,57234,20,1131,0,67936000
2020-08-19,GJ,1145,63031,17,1120,0,67936000
2020-08-20,GJ,1175,68491,16,1123,0,67936000
2020-08-21,GJ,1204,72947,14,1324,0,67936000
2020-08-22,GJ,1212,75258,14,980,0,67936000
2020-08-23,GJ,1101,60808,14,972,0,67936000
2020-08-24,GJ,1067,63065,13,1021,0,67936000
2020-09-03,AS,3054,48846,7,1971,0,34293000
2020-09-04,AS,2891,39644,15,2020,0,34293000
2020-09-05,AS,2698,35147,7,2343,0,34293000
2020-09-06,AS,1537,23336,8,1763,0,34293000
2020-09-07,AS,2785,38611,10,2250,0,34293000
2020-09-08,AS,2578,34462,8,2166,0,34293000
2020-09-09,AS,2243,31562,18,2265,0,34293000
2020-09-10,AS,2739,35369,18,2197,0,34293000
2020-09-11,AS,2534,36413,16,2628,0,34293000
2020-09-12,AS,2132,31253,23,2553,0,34293000
2020-09-13,AS,1292,15515,16,2251,0,34293000
2020-09-14,AS,2403,32242,13,1918,0,34293000
2020-08-23,HP,106,1800,0,120,0,7300000
2020-08-24,HP,100,1201,0,123,0,7300000
2020-08-25,HP,53,2429,1,164,0,7300000
2020-08-26,HP,167,5815,2,62,0,7300000
2020-08-27,HP,180,2483,1,198,0,7300000
2020-08-28,HP,136,2301,0,141,0,7300000
2020-08-29,HP,144,2419,1,117,0,7300000
2020-08-30,HP,164,2076,1,142,0,7300000
2020-08-31,HP,171,1078,3,65,0,7300000
2020-09-01,HP,139,2426,4,173,0,7300000
2020-09-02,HP,161,2312,1,69,0,7300000
2020-09-11,JH,961,20977,15,1213,0,37403000
2020-09-12,JH,1420,32069,10,1746,0,37403000
2020-09-13,JH,1014,24962,13,1509,0,37403000
2020-09-14,JH,1263,29897,6,1529,0,37403000
2020-09-15,JH,1702,64118,10,1638,0,37403000
2020-09-16,JH,1635,66941,8,1607,0,37403000
2020-09-17,JH,1026,48930,11,1450,0,37403000
2020-09-18,JH,1478,41731,12,1245,0,37403000
2020-09-19,JH,1282,41753,13,1645,0,37403000
2020-09-20,JH,1492,94511,2,1247,0,37403000
2020-09-21,JH,1321,43691,9,1599,0,37403000
2021-01-05,GA,80,2022,1,70,0,1540000
2021-01-06,GA,92,1900,0,82,0,1540000
2021-01-07,GA,119,1865,0,90,0,1540000
2021-01-08,GA,83,2087,0,105,0,1540000
2021-01-09,GA,81,2207,2,89,0,1540000
2021-01-10,GA,66,1523,1,100,0,1540000
2021-01-11,GA,35,1181,2,66,0,1540000
2021-01-12,GA,92,1975,0,94,0,1540000
2021-01-13,GA,96,1942,1,78,0,1540000
2021-01-14,GA,103,1838,2,67,0,1540000
2021-01-15,GA,80,1705,1,61,0,1540000
2020-11-22,DN,4,0,0,4,0,959000
2020-11-23,DN,4,0,0,3,0,959000
2020-11-24,DN,0,0,0,3,0,959000
2020-11-25,DN,2,0,0,4,0,959000
2020-11-26,DN,1,0,0,3,0,959000
2020-11-27,DN,2,0,0,8,0,959000
2020-11-28,DN,0,0,0,4,0,959000
2020-11-29,DN,2,0,0,3,0,959000
2020-11-30,DN,0,0,0,6,0,959000
2020-12-01,DN,2,0,0,3,0,959000
2020-12-02,DN,4,0,0,5,0,959000
2020-09-13,HR,2526,28390,19,1874,0,28672000
2020-09-14,HR,2488,24541,25,2125,0,28672000
2020-09-15,HR,2493,22081,26,2454,0,28672000
2020-09-16,HR,2694,28990,19,1771,0,28672000
2020-09-17,HR,2457,28433,24,2753,0,28672000
2020-09-18,HR,2488,29189,23,2188,0,28672000
2020-09-19,HR,2691,28214,28,2272,0,28672000
2020-09-20,HR,2305,29739,29,2547,0,28672000
2020-09-21,HR,1818,25537,28,2187,0,28672000
2020-09-22,HR,1795,23216,29,2892,0,28672000
2020-09-23,HR,1986,28269,27,2571,0,28672000
2020-09-24,HR,1698,25031,22,2063,0,28672000
2020-10-28,DL,5673,60571,40,4128,0,19814000
2020-10-29,DL,5739,60124,27,4138,0,19814000
2020-10-30,DL,5891,59641,47,4433,0,19814000
2020-10-31,DL,5062,44330,41,4665,0,19814000
2020-11-01,DL,5664,44623,51,4159,0,19814000
2020-11-02,DL,4001,36665,42,4824,0,19814000
2020-11-03,DL,6725,59540,48,3610,0,19814000
2020-11-04,DL,6842,58910,51,5797,0,19814000
2020-11-05,DL,6715,52294,66,5289,0,19814000
2020-11-06,DL,7178,58860,64,6121,0,19814000
2020-11-07,DL,6953,57433,79,6338,0,19814000
2020-07-27,BR,2192,14236,6,1536,0,119520000
2020-07-28,BR,2480,16275,14,1376,0,119520000
2020-07-29,BR,2328,17794,4,1284,0,119520000
2020-07-30,BR,2082,20801,12,1169,0,119520000
2020-07-31,BR,2986,22742,13,1977,0,119520000
2020-08-01,BR,3521,28624,14,1823,0,119520000
2020-08-02,BR,2762,35619,10,1164,0,119520000
2020-08-03,BR,2297,36524,14,1871,0,119520000
2020-08-04,BR,2464,38215,13,2252,0,119520000
